id,name,lga_id,status,created_at,updated_at,deleted_at
333,MUCHALLA,31,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
334,SABON LAYI,31,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
335,VIMTIM,31,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
336,YELWA,31,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
337,DIRBISHI/GANDIRA,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
338,DUVU/ CHABA/ GIRBURUM,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
339,GELLA,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
340,GUDE,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
341,KWAJA,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
342,LAMORDE,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
343,MUJARA,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
344,MUGULBU/ YADAFA,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
345,NASSARAWO,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
346,NDUKU,32,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
347,BARE,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
348,BOLKI,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
349,GAMADIO,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
350,IMBURU,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
351,KODOMTI,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
352,NUMAN I,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
353,NUMAN II,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
354,NUMAN III,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
355,SABON PEGI,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
356,VULPI,33,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
357,BAKTA,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
358,BODWAI,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
359,GUNDO,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
360,GWAPOPOLOK,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
361,JUMBUL,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
362,KETEMBERE,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
363,KIRI,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
364,LIBBO,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
365,SHELLENG,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
366,TALLUM,34,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
367,DIRMA,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
368,DUMNE,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
369,GUDU MBOI,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
370,KILANGE FUNA,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
371,KILANGE HIRNA,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
372,SIGIRE,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
373,SUKTU,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
374,SONG GARI,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
375,SONG WAJE,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
376,WALTANDI,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
377,ZUMO,35,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
378,DAWO I,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
379,DAWO II,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
380,GUMTI,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
381,KIRI I,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
382,KIRI II,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
383,KONGIN BABA I,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
384,KONGIN BABA II,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
385,TOUNGO I,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
386,TOUNGO II,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
387,TOUNGO III,36,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
388,ALKALAWA,37,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
389,AJIYA,281,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
390,DOUBELI,37,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
391,GWADABAWA,37,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
392,JAMBUTU,37,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
393,KAREWA,37,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
394,LIMAWA,37,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
395,LUGGERE,37,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
396,RUMDE,37,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
397,ADARAWO,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
398,BAKO,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
399,BOLE YOLDE PATE,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
400,NAMTARI,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
401,NGURORE,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
402,MAKAMA 'A',38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
403,MAKAMA 'B',38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
404,MBAMBA,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
405,MBAMOI,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
406,TOUNGO,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
407,YOLDE KOHI,38,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
408,ABAK URBAN 1,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
409,ABAK URBAN 11,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
410,ABAK URBAN 111,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
411,ABAK URBAN 1V,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
412,AFAHA OBONG 1,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
413,AFAHA OBONG 11,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
414,MIDIM 1,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
415,MIDIM 11,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
416,OTORO 1,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
417,OTORO 11,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
418,OTORO 111,39,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
419,EASTERN OBOLO 1,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
420,EASTERN OBOLO 11,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
421,EASTERN OBOLO 111,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
422,EASTERN OBOLO 1V,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
423,EASTERN OBOLO V,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
424,EASTERN OBOLO V1,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
425,EASTERN OBOLO V11,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
426,EASTERN OBOLO V111,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
427,EASTERN OBOLO IX,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
428,EASTERN OBOLO X,40,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
429,URBAN 1,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
430,URBAN 11,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
431,URBAN 111,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
432,URBAN 1V,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
433,CENTRAL 1,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
434,CENTRAL 11,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
435,CENTRAL 111,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
436,CENTRAL 1V,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
437,CENTRAL V,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
438,OKON 1,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
439,OKON 11,41,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
440,EKPENE OBO,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
441,EDOR,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
442,EBE EKPI,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
443,IKPA,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
444,UQUO,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
445,EBIGHI OKPONO,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
446,ETEBI IDUNG ASSAN,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
447,ETEBI AKWATA,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
448,AKPAUTONG,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
449,NTAK INYANG,42,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
450,ADIASIM,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
451,AFAHA,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
452,EKPEYONG 1,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
453,EKPEYONG 11,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
454,IKPE ANNANG,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
455,ODORO IKOT 1,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
456,ODORO IKOT 11,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
457,OKON,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
458,UKANA EAST,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
459,UKANA WEST 1,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
460,UKANA WEST 11,43,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
461,ETIM EKPO 1,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
462,ETIM EKPO 11,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
463,ETIM EKPO 111,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
464,ETIM EKPO 1V,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
465,ETIM EKPO V,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
466,ETIM EKPO V1,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
467,ETIM EKPO V11,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
468,ETIM EKPO V111,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
469,ETIM EKPO IX,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
470,ETIM EKPO X,44,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
471,ETINAN URBAN 1,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
472,ETINAN URBAN 11,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
473,ETINAN URBAN 111,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
474,ETINAN URBAN 1V,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
475,ETINAN URBAN V,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
476,SOUTHERN IMAN 1,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
477,SOUTHERN IMAN 11,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
478,SOUTHERN IMAN 111,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
479,SOUTHERN IMAN 1V,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
480,NORTHERN IMAN 1,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
481,NORTHERN IMAN 11,45,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
482,IBENO 1,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
483,IBENO 11,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
484,IBENO 111,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
485,IBENO 1V,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
486,IBENO V,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
487,IBENO VI,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
488,IBENO V11,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
489,IBENO V111,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
490,IBENO IX,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
491,IBENO X,46,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
492,IBESIKPO 1,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
493,IBESIKPO 11,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
494,IBESIKPO 111,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
495,IBESIKPO 1V,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
496,IBESIKPO V,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
497,ASUTAN 1,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
498,ASUTAN 11,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
499,ASUTAN 111,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
500,ASUTAN 1V,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
501,ASUTAN V,47,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
502,IBIONO EASTERN 1,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
503,IBIONO EASTERN 11,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
504,IBIONO WESTERN 1,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
505,IBIONO WESTERN 11,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
506,IBIONO SOUTHERN 1,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
507,IBIONO SOUTHERN 11,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
508,IBIONO NORTHERN 1,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
509,IBIONO NORTHERN 11,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
510,IBIONO CENTRAL 1,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
511,IBIONO CENTRAL 11,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
512,IKPANYA,48,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
513,ACHAN IKA,49,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
514,ACHAN  11,49,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
515,ACHAN  111,49,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
516,ITO 1,49,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
517,ITO 11,49,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
518,ITO 111,49,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
519,ODORO 1,49,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
520,ODORO 11,49,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
521,IKONO MIDDLE 1,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
522,IKONO MIDDLE 11,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
523,IKONO MIDDLE 111,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
524,IKONO MIDDLE 1V,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
525,IKONO SOUTH,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
526,NKWOT 1,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
527,NKWOT 11,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
528,NDIYA/IKOT IDAHA,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
529,EDIENE 1,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
530,EDIENE 11,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
531,1TAK,50,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
532,IKPA IBEKWE 1,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
533,IKPA IBEKWE 11,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
534,UKPUM ETE 1,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
535,UKPUM ETE 11,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
536,UKPUM OKON,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
537,EDEMAYA 1,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
538,EDEMAYA 11,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
539,EDEMAYA 111,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
540,IKPA NUNG ASANG 1,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
541,IKPA NUNG ASANG 11,51,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
542,IKOT EKPENE 1,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
543,IKOT EKPENE 11,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
544,IKOT EKPENE 111,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
545,IKOT EKPENE 1V,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
546,IKOT EKPENE V,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
547,IKOT EKPENE V1,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
548,IKOT EKPENE V11,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
549,IKOT EKPENE V111,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
550,IKOT EKPENE IX,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
551,IKOT EKPENE X,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
552,IKOT EKPENE X1,52,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
553,IKPE 1,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
554,IKPE 11,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
555,ITU MBONUSO,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
556,NKARI,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
557,IWERRE,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
558,IKONO NORTH 1,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
559,IKONO NORTH 11,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
560,IKONO NORTH 111,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
561,ODORO UKWOK,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
562,USUK  UKWOK,53,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
563,OKU IBOKU,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
564,MBIASE/AYADEHE,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
565,EAST ITAM 1,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
566,EAST ITAM 11,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
567,EAST ITAM 111,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
568,EAST ITAM 1V,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
569,EAST ITAM V,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
570,WEST ITAM 1,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
571,WEST ITAM 11,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
572,WEST ITAM 111,54,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
573,ENWANG 1,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
574,ENWANG 11,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
575,EBUGHU 1,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
576,EBUGHU 11,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
577,UDESI,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
578,EFIAT 1,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
579,EFIAT 11,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
580,IBAKA,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
581,UDA 1,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
582,UDA 11,55,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
583,UKPUM MINYA 1,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
584,UKPUM MINYA 11,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
585,UKPUM MINYA 111,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
586,UKPUM MINYA 1V,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
587,IKPA IBOM 1,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
588,IKPA IBOM 11,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
589,IKPA IBOM 111,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
590,IKPA IBOM 1V,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
591,IBIAKU 1,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
592,IBIAKU 11,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
593,IBIAKU 111,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
594,IKPA IKONO 1,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
595,IKPA IKONO 11,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
596,IKPA IKONO 111,56,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
597,EASTERN NSIT 1,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
598,EASTERN NSIT 11,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
599,EASTERN NSIT 111,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
600,EASTERN NSIT 1V,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
601,EASTERN NSIT V,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
602,EASTERN NSIT V1,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
603,EASTERN NSIT V11,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
604,EASTERN NSIT V111,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
605,EASTERN NSIT IX,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
606,EASTERN NSIT X,57,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
607,ASANG 1,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
608,ASANG 11,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
609,ASANG 111,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
610,ASANG 1V,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
611,ASANG V,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
612,MBAISO 1,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
613,MBAISO 11,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
614,MBAISO 111,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
615,MBAISO 1V,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
616,MBAISO V,58,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
617,IBIAKPAN/OBOTIM 11,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
618,IBIAKPAN OBOTIM 1,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
619,ITRETO,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
620,NDIYA,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
621,UBIUM NORTH 1,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
622,UBIUM NORTH 11,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
623,UBIUM NORTH 111,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
624,UBIUM SOUTH 1,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
625,UBIUM SOUTH 11,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
626,UBIUM SOUTH 111,59,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
627,IKOT ABIA 1,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
628,IKOT ABIA 11,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
629,IKOT ABIA 111,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
630,OBOT AKARA 1,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
631,OBOT AKARA 11,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
632,OBOT AKARA 111,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
633,NTO EDINO 1,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
634,NTO EDINO 11,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
635,NTO EDINO 111,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
636,NTO EDINO 1V,60,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
637,OKOPEDI 1,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
638,OKOPEDI 11,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
639,NUNG ATAI/UBE 1,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
640,NUNG ATAI/UBE 11,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
641,AKAI/MBUKPO/UDUNG,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
642,EWEME 1,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
643,EWEME 11,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
644,OFFI 1,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
645,OFFI 11,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
646,EKEYA,61,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
647,AWA 1,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
648,AWA 11,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
649,AWA 111,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
650,AWA 1V,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
651,NUNG IDEM 1,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
652,NUNG IDEM 11,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
653,ONIONG EAST 1,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
654,ONIONG EAST 11,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
655,ONIONG EAST 111,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
656,ONIONG WEST 1,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
657,ONIONG WEST 11,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
658,ONIONG WEST 111,62,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
659,ORON URBAN 1,63,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
660,ORON URBAN 11,63,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
